Response_ID,Item_ID,Section,Score
R042,INC06,Inclusion Practices,5
R042,INC07,Inclusion Practices,3
R042,INC08,Inclusion Practices,4
R042,INC09,Inclusion Practices,4
R042,INC10,Inclusion Practices,3
R042,PERF01,Organizational Performance,5
R042,PERF02,Organizational Performance,5
R042,PERF03,Organizational Performance,5
R042,PERF04,Organizational Performance,4
R042,PERF05,Organizational Performance,4
R042,PERF06,Organizational Performance,3
R042,PERF07,Organizational Performance,5
R042,PERF08,Organizational Performance,4
R042,PERF09,Organizational Performance,4
R042,PERF10,Organizational Performance,5
R042,PERF11,Organizational Performance,5
R042,REL01,Relationship Assessment,4
R042,REL02,Relationship Assessment,2
R042,REL03,Relationship Assessment,5
R042,REL04,Relationship Assessment,4
R042,REL05,Relationship Assessment,4
R042,REL06,Relationship Assessment,4
R042,REL07,Relationship Assessment,2
R043,DIV01,Workforce Diversity,3
R043,DIV02,Workforce Diversity,5
R043,DIV03,Workforce Diversity,5
R043,DIV04,Workforce Diversity,4
R043,DIV05,Workforce Diversity,2
R043,DIV06,Workforce Diversity,5
R043,DIV07,Workforce Diversity,4
R043,DIV08,Workforce Diversity,4
R043,DIV09,Workforce Diversity,5
R043,INC01,Inclusion Practices,4
R043,INC02,Inclusion Practices,4
R043,INC03,Inclusion Practices,4
R043,INC04,Inclusion Practices,4
R043,INC05,Inclusion Practices,4
R043,INC06,Inclusion Practices,5
R043,INC07,Inclusion Practices,4
R043,INC08,Inclusion Practices,5
R043,INC09,Inclusion Practices,5
R043,INC10,Inclusion Practices,5
R043,PERF01,Organizational Performance,4
R043,PERF02,Organizational Performance,4
R043,PERF03,Organizational Performance,5
R043,PERF04,Organizational Performance,4
R043,PERF05,Organizational Performance,5
R043,PERF06,Organizational Performance,4
R043,PERF07,Organizational Performance,5
R043,PERF08,Organizational Performance,4
R043,PERF09,Organizational Performance,4
R043,PERF10,Organizational Performance,3
R043,PERF11,Organizational Performance,5
R043,REL01,Relationship Assessment,4
R043,REL02,Relationship Assessment,5
R043,REL03,Relationship Assessment,3
R043,REL04,Relationship Assessment,3
R043,REL05,Relationship Assessment,5
R043,REL06,Relationship Assessment,4
R043,REL07,Relationship Assessment,4
R044,DIV01,Workforce Diversity,3
R044,DIV02,Workforce Diversity,3
R044,DIV03,Workforce Diversity,4
R044,DIV04,Workforce Diversity,4
R044,DIV05,Workforce Diversity,5
R044,DIV06,Workforce Diversity,5
R044,DIV07,Workforce Diversity,3
R044,DIV08,Workforce Diversity,4
R044,DIV09,Workforce Diversity,5
R044,INC01,Inclusion Practices,5
R044,INC02,Inclusion Practices,4
R044,INC03,Inclusion Practices,5
R044,INC04,Inclusion Practices,5
R044,INC05,Inclusion Practices,4
R044,INC06,Inclusion Practices,4
R044,INC07,Inclusion Practices,4
R044,INC08,Inclusion Practices,5
R044,INC09,Inclusion Practices,4
R044,INC10,Inclusion Practices,5
R044,PERF01,Organizational Performance,5
R044,PERF02,Organizational Performance,4
R044,PERF03,Organizational Performance,4
R044,PERF04,Organizational Performance,4
R044,PERF05,Organizational Performance,4
R044,PERF06,Organizational Performance,4
R044,PERF07,Organizational Performance,5
R044,PERF08,Organizational Performance,4
R044,PERF09,Organizational Performance,5
R044,PERF10,Organizational Performance,5
R044,PERF11,Organizational Performance,2
R044,REL01,Relationship Assessment,4
R044,REL02,Relationship Assessment,3
R044,REL03,Relationship Assessment,4
R044,REL04,Relationship Assessment,4
R044,REL05,Relationship Assessment,4
R044,REL06,Relationship Assessment,4
R044,REL07,Relationship Assessment,4
R045,DIV01,Workforce Diversity,5
R045,DIV02,Workforce Diversity,3
R045,DIV03,Workforce Diversity,4
R045,DIV04,Workforce Diversity,2
R045,DIV05,Workforce Diversity,2
R045,DIV06,Workforce Diversity,4
R045,DIV07,Workforce Diversity,5
R045,DIV08,Workforce Diversity,4
R045,DIV09,Workforce Diversity,4
R045,INC01,Inclusion Practices,5
R045,INC02,Inclusion Practices,5
R045,INC03,Inclusion Practices,4
R045,INC04,Inclusion Practices,3
R045,INC05,Inclusion Practices,4
R045,INC06,Inclusion Practices,4
R045,INC07,Inclusion Practices,5
R045,INC08,Inclusion Practices,4
R045,INC09,Inclusion Practices,2
R045,INC10,Inclusion Practices,5
R045,PERF01,Organizational Performance,4
R045,PERF02,Organizational Performance,3
R045,PERF03,Organizational Performance,4
R045,PERF04,Organizational Performance,4
R045,PERF05,Organizational Performance,4
R045,PERF06,Organizational Performance,4
R045,PERF07,Organizational Performance,5
R045,PERF08,Organizational Performance,4
R045,PERF09,Organizational Performance,4
R045,PERF10,Organizational Performance,3
R045,PERF11,Organizational Performance,3
R045,REL01,Relationship Assessment,4
R045,REL02,Relationship Assessment,4
R045,REL03,Relationship Assessment,4
R045,REL04,Relationship Assessment,4
R045,REL05,Relationship Assessment,4
R045,REL06,Relationship Assessment,4
R045,REL07,Relationship Assessment,3
R046,DIV01,Workforce Diversity,5
R046,DIV02,Workforce Diversity,4
R046,DIV03,Workforce Diversity,4
R046,DIV04,Workforce Diversity,5
R046,DIV05,Workforce Diversity,4
R046,DIV06,Workforce Diversity,4
R046,DIV07,Workforce Diversity,5
R046,DIV08,Workforce Diversity,4
R046,DIV09,Workforce Diversity,5
R046,INC01,Inclusion Practices,5
R046,INC02,Inclusion Practices,4
R046,INC03,Inclusion Practices,4
R046,INC04,Inclusion Practices,4
R046,INC05,Inclusion Practices,4
R046,INC06,Inclusion Practices,2
R046,INC07,Inclusion Practices,4
R046,INC08,Inclusion Practices,5
R046,INC09,Inclusion Practices,4
R046,INC10,Inclusion Practices,5
R046,PERF01,Organizational Performance,4
R046,PERF02,Organizational Performance,5
R046,PERF03,Organizational Performance,5
R046,PERF04,Organizational Performance,2
R046,PERF05,Organizational Performance,4
R046,PERF06,Organizational Performance,4
R046,PERF07,Organizational Performance,4
R046,PERF08,Organizational Performance,5
R046,PERF09,Organizational Performance,5
R046,PERF10,Organizational Performance,5
R046,PERF11,Organizational Performance,4
R046,REL01,Relationship Assessment,4
R046,REL02,Relationship Assessment,4
R046,REL03,Relationship Assessment,5
R046,REL04,Relationship Assessment,2
R046,REL05,Relationship Assessment,4
R046,REL06,Relationship Assessment,4
R046,REL07,Relationship Assessment,4
R047,DIV01,Workforce Diversity,4
R047,DIV02,Workforce Diversity,5
R047,DIV03,Workforce Diversity,4
R047,DIV04,Workforce Diversity,4
R047,DIV05,Workforce Diversity,5
R047,DIV06,Workforce Diversity,4
R047,DIV07,Workforce Diversity,4
R047,DIV08,Workforce Diversity,4
R047,DIV09,Workforce Diversity,4
R047,INC01,Inclusion Practices,5
R047,INC02,Inclusion Practices,4
R047,INC03,Inclusion Practices,4
R047,INC04,Inclusion Practices,4
R047,INC05,Inclusion Practices,3
R047,INC06,Inclusion Practices,4
R047,INC07,Inclusion Practices,5
R047,INC08,Inclusion Practices,5
R047,INC09,Inclusion Practices,4
R047,INC10,Inclusion Practices,5
R047,PERF01,Organizational Performance,4
R047,PERF02,Organizational Performance,2
R047,PERF03,Organizational Performance,4
R047,PERF04,Organizational Performance,4
R047,PERF05,Organizational Performance,4
R047,PERF06,Organizational Performance,4
R047,PERF07,Organizational Performance,4
R047,PERF08,Organizational Performance,2
R047,PERF09,Organizational Performance,4
R047,PERF10,Organizational Performance,2
R047,PERF11,Organizational Performance,3
R047,REL01,Relationship Assessment,5
R047,REL02,Relationship Assessment,5
R047,REL03,Relationship Assessment,5
R047,REL04,Relationship Assessment,5
R047,REL05,Relationship Assessment,5
R047,REL06,Relationship Assessment,4
R047,REL07,Relationship Assessment,5
R048,DIV01,Workforce Diversity,4
R048,DIV02,Workforce Diversity,5
R048,DIV03,Workforce Diversity,5
R048,DIV04,Workforce Diversity,4
R048,DIV05,Workforce Diversity,4
R048,DIV06,Workforce Diversity,2
R048,DIV07,Workforce Diversity,4
R048,DIV08,Workforce Diversity,4
R048,DIV09,Workforce Diversity,4
R048,INC01,Inclusion Practices,4
R048,INC02,Inclusion Practices,3
R048,INC03,Inclusion Practices,3
R048,INC04,Inclusion Practices,4
R048,INC05,Inclusion Practices,4
R048,INC06,Inclusion Practices,4
R048,INC07,Inclusion Practices,5
R048,INC08,Inclusion Practices,3
R048,INC09,Inclusion Practices,4
R048,INC10,Inclusion Practices,4
R048,PERF01,Organizational Performance,5
R048,PERF02,Organizational Performance,3
R048,PERF03,Organizational Performance,4
R048,PERF04,Organizational Performance,5
R048,PERF05,Organizational Performance,3
R048,PERF06,Organizational Performance,5
R048,PERF07,Organizational Performance,5
R048,PERF08,Organizational Performance,2
R048,PERF09,Organizational Performance,2
R048,PERF10,Organizational Performance,4
R048,PERF11,Organizational Performance,4
R048,REL01,Relationship Assessment,4
R048,REL02,Relationship Assessment,5
R048,REL03,Relationship Assessment,5
R048,REL04,Relationship Assessment,4
R048,REL05,Relationship Assessment,4
R048,REL06,Relationship Assessment,4
R048,REL07,Relationship Assessment,4
R049,DIV01,Workforce Diversity,4
R049,DIV02,Workforce Diversity,5
R049,DIV03,Workforce Diversity,5
R049,DIV04,Workforce Diversity,4
R049,DIV05,Workforce Diversity,5
R049,DIV06,Workforce Diversity,4
R049,DIV07,Workforce Diversity,4
R049,DIV08,Workforce Diversity,5
R049,DIV09,Workforce Diversity,5
R049,INC01,Inclusion Practices,2
R049,INC02,Inclusion Practices,4
R049,INC03,Inclusion Practices,4
R049,INC04,Inclusion Practices,4
R049,INC05,Inclusion Practices,2
R049,INC06,Inclusion Practices,2
R049,INC07,Inclusion Practices,4
R049,INC08,Inclusion Practices,4
R049,INC09,Inclusion Practices,5
R049,INC10,Inclusion Practices,4
R049,PERF01,Organizational Performance,4
R049,PERF02,Organizational Performance,4
R049,PERF03,Organizational Performance,3
R049,PERF04,Organizational Performance,5
R049,PERF05,Organizational Performance,4
R049,PERF06,Organizational Performance,5
R049,PERF07,Organizational Performance,4
R049,PERF08,Organizational Performance,5
R049,PERF09,Organizational Performance,5
R049,PERF10,Organizational Performance,5
R049,PERF11,Organizational Performance,4
R049,REL01,Relationship Assessment,4
R049,REL02,Relationship Assessment,4
R049,REL03,Relationship Assessment,2
R049,REL04,Relationship Assessment,4
R049,REL05,Relationship Assessment,5
R049,REL06,Relationship Assessment,3
R049,REL07,Relationship Assessment,5
R050,DIV01,Workforce Diversity,4
R050,DIV02,Workforce Diversity,4
R050,DIV03,Workforce Diversity,4
R050,DIV04,Workforce Diversity,4
R050,DIV05,Workforce Diversity,4
R050,DIV06,Workforce Diversity,4
R050,DIV07,Workforce Diversity,3
R050,DIV08,Workforce Diversity,5
R050,DIV09,Workforce Diversity,5
R050,INC01,Inclusion Practices,2
R050,INC02,Inclusion Practices,3
R050,INC03,Inclusion Practices,4
R050,INC04,Inclusion Practices,4
R050,INC05,Inclusion Practices,5
R050,INC06,Inclusion Practices,5
R050,INC07,Inclusion Practices,4
R050,INC08,Inclusion Practices,4
R050,INC09,Inclusion Practices,4
R050,INC10,Inclusion Practices,5
R050,PERF01,Organizational Performance,2
R050,PERF02,Organizational Performance,2
R050,PERF03,Organizational Performance,4
R050,PERF04,Organizational Performance,4
R050,PERF05,Organizational Performance,5
R050,PERF06,Organizational Performance,4
R050,PERF07,Organizational Performance,4
R050,PERF08,Organizational Performance,5
R050,PERF09,Organizational Performance,3
R050,PERF10,Organizational Performance,4
R050,PERF11,Organizational Performance,2
R050,REL01,Relationship Assessment,4
R050,REL02,Relationship Assessment,4
R050,REL03,Relationship Assessment,4
R050,REL04,Relationship Assessment,3
R050,REL05,Relationship Assessment,3
R050,REL06,Relationship Assessment,5
R050,REL07,Relationship Assessment,5
R051,DIV01,Workforce Diversity,4
R051,DIV02,Workforce Diversity,5
R051,DIV03,Workforce Diversity,5
R051,DIV04,Workforce Diversity,3
R051,DIV05,Workforce Diversity,4
R051,DIV06,Workforce Diversity,1
R051,DIV07,Workforce Diversity,1
R051,DIV08,Workforce Diversity,4
R051,DIV09,Workforce Diversity,4
R051,INC01,Inclusion Practices,2
R051,INC02,Inclusion Practices,4
R051,INC03,Inclusion Practices,5
R051,INC04,Inclusion Practices,4
R051,INC05,Inclusion Practices,5
R051,INC06,Inclusion Practices,2
R051,INC07,Inclusion Practices,4
R051,INC08,Inclusion Practices,5
R051,INC09,Inclusion Practices,4
R051,INC10,Inclusion Practices,4
R051,PERF01,Organizational Performance,4
R051,PERF02,Organizational Performance,5
R051,PERF03,Organizational Performance,4
R051,PERF04,Organizational Performance,4
R051,PERF05,Organizational Performance,4
R051,PERF06,Organizational Performance,4
R051,PERF07,Organizational Performance,4
R051,PERF08,Organizational Performance,4
R051,PERF09,Organizational Performance,4
R051,PERF10,Organizational Performance,3
R051,PERF11,Organizational Performance,4
R051,REL01,Relationship Assessment,5
R051,REL02,Relationship Assessment,5
R051,REL03,Relationship Assessment,4
R051,REL04,Relationship Assessment,4
R051,REL05,Relationship Assessment,4
R051,REL06,Relationship Assessment,5
R051,REL07,Relationship Assessment,5
R052,DIV01,Workforce Diversity,4
R052,DIV02,Workforce Diversity,3
R052,DIV03,Workforce Diversity,2
R052,DIV04,Workforce Diversity,5
R052,DIV05,Workforce Diversity,3
R052,DIV06,Workforce Diversity,4
R052,DIV07,Workforce Diversity,5
R052,DIV08,Workforce Diversity,4
R052,DIV09,Workforce Diversity,2
R052,INC01,Inclusion Practices,4
R052,INC02,Inclusion Practices,5
R052,INC03,Inclusion Practices,4
R052,INC04,Inclusion Practices,5
R052,INC05,Inclusion Practices,5
R052,INC06,Inclusion Practices,5
R052,INC07,Inclusion Practices,5
R052,INC08,Inclusion Practices,5
R052,INC09,Inclusion Practices,5
R052,INC10,Inclusion Practices,4
R052,PERF01,Organizational Performance,5
R052,PERF02,Organizational Performance,4
R052,PERF03,Organizational Performance,3
R052,PERF04,Organizational Performance,4
R052,PERF05,Organizational Performance,4
R052,PERF06,Organizational Performance,5
R052,PERF07,Organizational Performance,5
R052,PERF08,Organizational Performance,5
R052,PERF09,Organizational Performance,5
R052,PERF10,Organizational Performance,5
R052,PERF11,Organizational Performance,5
R052,REL01,Relationship Assessment,5
R052,REL02,Relationship Assessment,5
R052,REL03,Relationship Assessment,4
R052,REL04,Relationship Assessment,5
R052,REL05,Relationship Assessment,4
R052,REL06,Relationship Assessment,4
R052,REL07,Relationship Assessment,4
R053,DIV01,Workforce Diversity,5
R053,DIV02,Workforce Diversity,5
R053,DIV03,Workforce Diversity,4
R053,DIV04,Workforce Diversity,4
R053,DIV05,Workforce Diversity,4
R053,DIV06,Workforce Diversity,4
R053,DIV07,Workforce Diversity,4
R053,DIV08,Workforce Diversity,4
R053,DIV09,Workforce Diversity,5
R053,INC01,Inclusion Practices,5
R053,INC02,Inclusion Practices,4
R053,INC03,Inclusion Practices,3
R053,INC04,Inclusion Practices,4
R053,INC05,Inclusion Practices,4
R053,INC06,Inclusion Practices,5
R053,INC07,Inclusion Practices,4
R053,INC08,Inclusion Practices,4
R053,INC09,Inclusion Practices,5
R053,INC10,Inclusion Practices,5
R053,PERF01,Organizational Performance,4
R053,PERF02,Organizational Performance,5
R053,PERF03,Organizational Performance,5
R053,PERF04,Organizational Performance,5
R053,PERF05,Organizational Performance,5
R053,PERF06,Organizational Performance,5
R053,PERF07,Organizational Performance,3
R053,PERF08,Organizational Performance,4
R053,PERF09,Organizational Performance,4
R053,PERF10,Organizational Performance,4
R053,PERF11,Organizational Performance,4
R053,REL01,Relationship Assessment,5
R053,REL02,Relationship Assessment,4
R053,REL03,Relationship Assessment,4
R053,REL04,Relationship Assessment,4
R053,REL05,Relationship Assessment,4
R053,REL06,Relationship Assessment,5
R053,REL07,Relationship Assessment,5
R054,DIV01,Workforce Diversity,5
R054,DIV02,Workforce Diversity,5
R054,DIV03,Workforce Diversity,5
R054,DIV04,Workforce Diversity,5
R054,DIV05,Workforce Diversity,3
R054,DIV06,Workforce Diversity,5
R054,DIV07,Workforce Diversity,4
R054,DIV08,Workforce Diversity,4
R054,DIV09,Workforce Diversity,2
R054,INC01,Inclusion Practices,5
R054,INC02,Inclusion Practices,4
R054,INC03,Inclusion Practices,2
R054,INC04,Inclusion Practices,3
R054,INC05,Inclusion Practices,4
R054,INC06,Inclusion Practices,5
R054,INC07,Inclusion Practices,5
R054,INC08,Inclusion Practices,4
R054,INC09,Inclusion Practices,3
R054,INC10,Inclusion Practices,4
R054,PERF01,Organizational Performance,4
R054,PERF02,Organizational Performance,5
R054,PERF03,Organizational Performance,4
R054,PERF04,Organizational Performance,5
R054,PERF05,Organizational Performance,5
R054,PERF06,Organizational Performance,4
R054,PERF07,Organizational Performance,4
R054,PERF08,Organizational Performance,5
R054,PERF09,Organizational Performance,5
R054,PERF10,Organizational Performance,4
R054,PERF11,Organizational Performance,5
R054,REL01,Relationship Assessment,4
R054,REL02,Relationship Assessment,5
R054,REL03,Relationship Assessment,4
R054,REL04,Relationship Assessment,4
R054,REL05,Relationship Assessment,5
R054,REL06,Relationship Assessment,4
R054,REL07,Relationship Assessment,5
R055,DIV01,Workforce Diversity,4
R055,DIV02,Workforce Diversity,3
R055,DIV03,Workforce Diversity,4
R055,DIV04,Workforce Diversity,2
R055,DIV05,Workforce Diversity,5
R055,DIV06,Workforce Diversity,4
R055,DIV07,Workforce Diversity,2
R055,DIV08,Workforce Diversity,5
R055,DIV09,Workforce Diversity,5
R055,INC01,Inclusion Practices,4
R055,INC02,Inclusion Practices,4
R055,INC03,Inclusion Practices,4
R055,INC04,Inclusion Practices,5
R055,INC05,Inclusion Practices,4
R055,INC06,Inclusion Practices,5
R055,INC07,Inclusion Practices,5
R055,INC08,Inclusion Practices,5
R055,INC09,Inclusion Practices,4
R055,INC10,Inclusion Practices,4
R055,PERF01,Organizational Performance,4
R055,PERF02,Organizational Performance,4
R055,PERF03,Organizational Performance,3
R055,PERF04,Organizational Performance,4
R055,PERF05,Organizational Performance,4
R055,PERF06,Organizational Performance,4
R055,PERF07,Organizational Performance,4
R055,PERF08,Organizational Performance,4
R055,PERF09,Organizational Performance,5
R055,PERF10,Organizational Performance,4
R055,PERF11,Organizational Performance,4
R055,REL01,Relationship Assessment,5
R055,REL02,Relationship Assessment,3
R055,REL03,Relationship Assessment,4
R055,REL04,Relationship Assessment,4
R055,REL05,Relationship Assessment,3
R055,REL06,Relationship Assessment,4
R055,REL07,Relationship Assessment,5
R056,DIV01,Workforce Diversity,5
R056,DIV02,Workforce Diversity,5
R056,DIV03,Workforce Diversity,4
R056,DIV04,Workforce Diversity,5
R056,DIV05,Workforce Diversity,4
R056,DIV06,Workforce Diversity,4
R056,DIV07,Workforce Diversity,3
R056,DIV08,Workforce Diversity,4
R056,DIV09,Workforce Diversity,4
R056,INC01,Inclusion Practices,5
R056,INC02,Inclusion Practices,4
R056,INC03,Inclusion Practices,5
R056,INC04,Inclusion Practices,4
R056,INC05,Inclusion Practices,4
R056,INC06,Inclusion Practices,5
R056,INC07,Inclusion Practices,5
R056,INC08,Inclusion Practices,4
R056,INC09,Inclusion Practices,4
R056,INC10,Inclusion Practices,4
R056,PERF01,Organizational Performance,4
R056,PERF02,Organizational Performance,4
R056,PERF03,Organizational Performance,5
R056,PERF04,Organizational Performance,4
R056,PERF05,Organizational Performance,5
R056,PERF06,Organizational Performance,3
R056,PERF07,Organizational Performance,4
R056,PERF08,Organizational Performance,4
R056,PERF09,Organizational Performance,4
R056,PERF10,Organizational Performance,2
R056,PERF11,Organizational Performance,5
R056,REL01,Relationship Assessment,4
R056,REL02,Relationship Assessment,4
R056,REL03,Relationship Assessment,4
R056,REL04,Relationship Assessment,5
R056,REL05,Relationship Assessment,3
R056,REL06,Relationship Assessment,3
R056,REL07,Relationship Assessment,4
R057,DIV01,Workforce Diversity,4
R057,DIV02,Workforce Diversity,5
R057,DIV03,Workforce Diversity,2
R057,DIV04,Workforce Diversity,4
R057,DIV05,Workforce Diversity,5
R057,DIV06,Workforce Diversity,3
R057,DIV07,Workforce Diversity,3
R057,DIV08,Workforce Diversity,4
R057,DIV09,Workforce Diversity,4
R057,INC01,Inclusion Practices,4
R057,INC02,Inclusion Practices,5
R057,INC03,Inclusion Practices,4
R057,INC04,Inclusion Practices,4
R057,INC05,Inclusion Practices,5
R057,INC06,Inclusion Practices,4
R057,INC07,Inclusion Practices,4
R057,INC08,Inclusion Practices,4
R057,INC09,Inclusion Practices,3
R057,INC10,Inclusion Practices,4
R057,PERF01,Organizational Performance,4
R057,PERF02,Organizational Performance,4
R057,PERF03,Organizational Performance,4
R057,PERF04,Organizational Performance,5
R057,PERF05,Organizational Performance,4
R057,PERF06,Organizational Performance,5
R057,PERF07,Organizational Performance,5
R057,PERF08,Organizational Performance,4
R057,PERF09,Organizational Performance,4
R057,PERF10,Organizational Performance,3
R057,PERF11,Organizational Performance,4
R057,REL01,Relationship Assessment,4
R057,REL02,Relationship Assessment,4
R057,REL03,Relationship Assessment,5
R057,REL04,Relationship Assessment,4
R057,REL05,Relationship Assessment,5
R057,REL06,Relationship Assessment,2
R057,REL07,Relationship Assessment,5
R058,DIV01,Workforce Diversity,5
R058,DIV02,Workforce Diversity,5
R058,DIV03,Workforce Diversity,4
R058,DIV04,Workforce Diversity,4
R058,DIV05,Workforce Diversity,5
R058,DIV06,Workforce Diversity,4
R058,DIV07,Workforce Diversity,4
R058,DIV08,Workforce Diversity,4
R058,DIV09,Workforce Diversity,4
R058,INC01,Inclusion Practices,4
R058,INC02,Inclusion Practices,4
R058,INC03,Inclusion Practices,5
R058,INC04,Inclusion Practices,5
R058,INC05,Inclusion Practices,3
R058,INC06,Inclusion Practices,2
R058,INC07,Inclusion Practices,4
R058,INC08,Inclusion Practices,5
R058,INC09,Inclusion Practices,4
R058,INC10,Inclusion Practices,4
R058,PERF01,Organizational Performance,5
R058,PERF02,Organizational Performance,5
R058,PERF03,Organizational Performance,4
R058,PERF04,Organizational Performance,4
R058,PERF05,Organizational Performance,5
R058,PERF06,Organizational Performance,5
R058,PERF07,Organizational Performance,5
R058,PERF08,Organizational Performance,4
R058,PERF09,Organizational Performance,5
R058,PERF10,Organizational Performance,5
R058,PERF11,Organizational Performance,4
R058,REL01,Relationship Assessment,5
R058,REL02,Relationship Assessment,4
R058,REL03,Relationship Assessment,5
R058,REL04,Relationship Assessment,5
R058,REL05,Relationship Assessment,5
R058,REL06,Relationship Assessment,4
R058,REL07,Relationship Assessment,3
R059,DIV01,Workforce Diversity,5
R059,DIV02,Workforce Diversity,4
R059,DIV03,Workforce Diversity,4
R059,DIV04,Workforce Diversity,3
R059,DIV05,Workforce Diversity,4
R059,DIV06,Workforce Diversity,4
R059,DIV07,Workforce Diversity,5
R059,DIV08,Workforce Diversity,4
R059,DIV09,Workforce Diversity,4
R059,INC01,Inclusion Practices,5
R059,INC02,Inclusion Practices,4
R059,INC03,Inclusion Practices,4
R059,INC04,Inclusion Practices,4
R059,INC05,Inclusion Practices,4
R059,INC06,Inclusion Practices,5
R059,INC07,Inclusion Practices,2
R059,INC08,Inclusion Practices,4
R059,INC09,Inclusion Practices,5
R059,INC10,Inclusion Practices,3
R059,PERF01,Organizational Performance,4
R059,PERF02,Organizational Performance,3
R059,PERF03,Organizational Performance,4
R059,PERF04,Organizational Performance,4
R059,PERF05,Organizational Performance,5
R059,PERF06,Organizational Performance,5
R059,PERF07,Organizational Performance,4
R059,PERF08,Organizational Performance,4
R059,PERF09,Organizational Performance,5
R059,PERF10,Organizational Performance,5
R059,PERF11,Organizational Performance,4
R059,REL01,Relationship Assessment,2
R059,REL02,Relationship Assessment,4
R059,REL03,Relationship Assessment,5
R059,REL04,Relationship Assessment,5
R059,REL05,Relationship Assessment,5
R059,REL06,Relationship Assessment,3
R059,REL07,Relationship Assessment,5
R060,DIV01,Workforce Diversity,4
R060,DIV02,Workforce Diversity,4
R060,DIV03,Workforce Diversity,4
R060,DIV04,Workforce Diversity,5
R060,DIV05,Workforce Diversity,3
R060,DIV06,Workforce Diversity,4
R060,DIV07,Workforce Diversity,4
R060,DIV08,Workforce Diversity,4
R060,DIV09,Workforce Diversity,5
R060,INC01,Inclusion Practices,5
R060,INC02,Inclusion Practices,4
R060,INC03,Inclusion Practices,5
R060,INC04,Inclusion Practices,4
R060,INC05,Inclusion Practices,5
R060,INC06,Inclusion Practices,4
R060,INC07,Inclusion Practices,5
R060,INC08,Inclusion Practices,4
R060,INC09,Inclusion Practices,4
R060,INC10,Inclusion Practices,5
R060,PERF01,Organizational Performance,4
R060,PERF02,Organizational Performance,4
R060,PERF03,Organizational Performance,4
R060,PERF04,Organizational Performance,3
R060,PERF05,Organizational Performance,4
R060,PERF06,Organizational Performance,5
R060,PERF07,Organizational Performance,5
R060,PERF08,Organizational Performance,5
R060,PERF09,Organizational Performance,4
R060,PERF10,Organizational Performance,5
R060,PERF11,Organizational Performance,4
R060,REL01,Relationship Assessment,4
R060,REL02,Relationship Assessment,4
R060,REL03,Relationship Assessment,4
R060,REL04,Relationship Assessment,5
R060,REL05,Relationship Assessment,5
R060,REL06,Relationship Assessment,4
R060,REL07,Relationship Assessment,4
R061,DIV01,Workforce Diversity,3
R061,DIV02,Workforce Diversity,5
R061,DIV03,Workforce Diversity,2
R061,DIV04,Workforce Diversity,4
R061,DIV05,Workforce Diversity,5
R061,DIV06,Workforce Diversity,4
R061,DIV07,Workforce Diversity,3
R061,DIV08,Workforce Diversity,4
R061,DIV09,Workforce Diversity,4
R061,INC01,Inclusion Practices,4
R061,INC02,Inclusion Practices,4
R061,INC03,Inclusion Practices,4
R061,INC04,Inclusion Practices,5
R061,INC05,Inclusion Practices,4
R061,INC06,Inclusion Practices,5
R061,INC07,Inclusion Practices,2
R061,INC08,Inclusion Practices,2
R061,INC09,Inclusion Practices,5
R061,INC10,Inclusion Practices,4
R061,PERF01,Organizational Performance,3
R061,PERF02,Organizational Performance,5
R061,PERF03,Organizational Performance,4
R061,PERF04,Organizational Performance,3
R061,PERF05,Organizational Performance,5
R061,PERF06,Organizational Performance,4
R061,PERF07,Organizational Performance,5
R061,PERF08,Organizational Performance,3
R061,PERF09,Organizational Performance,2
R061,PERF10,Organizational Performance,2
R061,PERF11,Organizational Performance,4
R061,REL01,Relationship Assessment,3
R061,REL02,Relationship Assessment,4
R061,REL03,Relationship Assessment,5
R061,REL04,Relationship Assessment,4
R061,REL05,Relationship Assessment,5
R061,REL06,Relationship Assessment,4
R061,REL07,Relationship Assessment,5
R062,DIV01,Workforce Diversity,4
R062,DIV02,Workforce Diversity,3
R062,DIV03,Workforce Diversity,4
R062,DIV04,Workforce Diversity,5
R062,DIV05,Workforce Diversity,5
R062,DIV06,Workforce Diversity,3
R062,DIV07,Workforce Diversity,5
R062,DIV08,Workforce Diversity,3
R062,DIV09,Workforce Diversity,4
R062,INC01,Inclusion Practices,2
R062,INC02,Inclusion Practices,4
R062,INC03,Inclusion Practices,1
R062,INC04,Inclusion Practices,4
R062,INC05,Inclusion Practices,4
R062,INC06,Inclusion Practices,4
R062,INC07,Inclusion Practices,4
R062,INC08,Inclusion Practices,4
R062,INC09,Inclusion Practices,3
R062,INC10,Inclusion Practices,2
R062,PERF01,Organizational Performance,4
R062,PERF02,Organizational Performance,4
R062,PERF03,Organizational Performance,4
R062,PERF04,Organizational Performance,4
R062,PERF05,Organizational Performance,5
R062,PERF06,Organizational Performance,5
R062,PERF07,Organizational Performance,4
R062,PERF08,Organizational Performance,5
R062,PERF09,Organizational Performance,5
R062,PERF10,Organizational Performance,5
R062,PERF11,Organizational Performance,5
R062,REL01,Relationship Assessment,5
R062,REL02,Relationship Assessment,2
R062,REL03,Relationship Assessment,4
R062,REL04,Relationship Assessment,4
R062,REL05,Relationship Assessment,4
R062,REL06,Relationship Assessment,5
R062,REL07,Relationship Assessment,2
R063,DIV01,Workforce Diversity,2
R063,DIV02,Workforce Diversity,4
R063,DIV03,Workforce Diversity,4
